qacc	sacc	bitscore	evalue	sscinames
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_036869	359	5.75e-99	Syntrophococcus sucromutans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_074809	359	5.75e-99	Roseburia hominis A2-183
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117147	359	5.75e-99	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_027557	359	5.75e-99	Roseburia intestinalis L1-82
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104803	359	5.75e-99	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117758	359	5.75e-99	Roseburia intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_042953	359	5.75e-99	Anaerosporobacter mobilis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028883	359	5.75e-99	Dorea longicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044645	353	2.68e-97	Dorea formicigenerans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181406	353	2.68e-97	Diplocloster modestus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181403	353	2.68e-97	Roseburia lenta
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181394	353	2.68e-97	Jutongia huaianensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181393	353	2.68e-97	Jutongia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180797	353	2.68e-97	Clostridium porci
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180048	353	2.68e-97	Clostridium indicum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_173632	353	2.68e-97	Novisyntrophococcus fermenticellae
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144610	353	2.68e-97	Extibacter muris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144608	353	2.68e-97	Cuneatibacter caecimuris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119287	353	2.68e-97	Syntrophococcus sucromutans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118690	353	2.68e-97	[Ruminococcus] gnavus ATCC 29149
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_112174	353	2.68e-97	[Clostridium] sphenoides JCM 1415
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_042200	353	2.68e-97	Enterocloster asparagiformis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_156080	353	2.68e-97	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_156077	353	2.68e-97	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_148620	353	2.68e-97	Lachnotalea glycerini
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_173570	353	2.68e-97	Gluceribacter canis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178367	353	2.68e-97	Catenibacillus scindens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178356	353	2.68e-97	Clostridium geopurificans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117142	353	2.68e-97	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117141	353	2.68e-97	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117140	353	2.68e-97	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_036800	353	2.68e-97	[Ruminococcus] gnavus ATCC 29149
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_024917	353	2.68e-97	[Clostridium] methoxybenzovorans SR3
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026409	353	2.68e-97	Lacrimispora sphenoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_112654	353	2.68e-97	[Clostridium] celerecrescens 18A
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104800	353	2.68e-97	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104737	353	2.68e-97	Eubacterium oxidoreducens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_115211	353	2.68e-97	Lacrimispora amygdalina
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117563	353	2.68e-97	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_112553	353	2.68e-97	Mediterraneibacter glycyrrhizinilyticus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044048	353	2.68e-97	Coprococcus comes ATCC 27758
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044289	353	2.68e-97	Enterocloster lavalensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026100	353	2.68e-97	[Clostridium] celerecrescens 18A
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_148619	348	1.24e-95	Agathobacter ruminis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181358	348	1.24e-95	Faecalicatena absiana
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179627	348	1.24e-95	Konateibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179494	348	1.24e-95	Luxibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_108636	348	1.24e-95	Natranaerovirga pectinivora
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_156081	348	1.24e-95	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_156079	348	1.24e-95	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_156078	348	1.24e-95	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178380	348	1.24e-95	Clostridium indicum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_043680	348	1.24e-95	Enterocloster aldenensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_102852	348	1.24e-95	Lacrimispora saccharolytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028726	348	1.24e-95	Lacrimispora algidixylanolytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026494	348	1.24e-95	Lacrimispora saccharolytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026493	348	1.24e-95	Lacrimispora indolis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104735	348	1.24e-95	Butyrivibrio crossotus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_037068	348	1.24e-95	Lacrimispora xylanolytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_042832	348	1.24e-95	Roseburia faecis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_025207	348	1.24e-95	Hespellia stercorisuis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104836	348	1.24e-95	Lactobacillus rogosae
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144735	342	5.79e-94	Bariatricus massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180620	342	5.79e-94	Sellimonas monacensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179658	342	5.79e-94	Massilistercora timonensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179631	342	5.79e-94	Corynebacterium dentalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179560	342	5.79e-94	Lachnoclostridium phocaeense
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119035	342	5.79e-94	[Clostridium] sphenoides JCM 1415
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_042007	342	5.79e-94	Roseburia inulinivorans DSM 16841
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179183	342	5.79e-94	Anaerocolumna chitinilytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178255	342	5.79e-94	Fusimonas intestini
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_137405	342	5.79e-94	Anaerobium acetethylicum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_114326	342	5.79e-94	Fusicatenibacter saccharivorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_074634	342	5.79e-94	[Eubacterium] rectale ATCC 33656
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_074613	342	5.79e-94	[Eubacterium] eligens ATCC 27750
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_151894	342	5.79e-94	Anaerotaenia torta
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028785	342	5.79e-94	[Clostridium] scindens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_024993	342	5.79e-94	[Clostridium] fimetarium
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028740	342	5.79e-94	Anaerocolumna xylanovorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119068	340	2.08e-93	Lacrimispora aerotolerans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_024750	339	7.49e-93	Coprococcus catus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_152095	337	2.69e-92	Herbinix luporum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_173596	337	2.69e-92	Butyribacter intestini
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181397	337	2.69e-92	Jingyaoa shaoxingensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_133762	337	2.69e-92	Hungatella effluvii
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180833	337	2.69e-92	Waltera intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179587	337	2.69e-92	Lachnoclostridium edouardi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119285	337	2.69e-92	[Clostridium] scindens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179447	337	2.69e-92	Clostridium transplantifaecale
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179434	337	2.69e-92	Mediterraneibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179173	337	2.69e-92	Clostridium fessum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104899	337	2.69e-92	Hungatella xylanolytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_074652	337	2.69e-92	Lachnoclostridium phytofermentans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_027579	337	2.69e-92	[Ruminococcus] lactaris ATCC 29176
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_025390	337	2.69e-92	Parasporobacterium paucivorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026315	337	2.69e-92	Pseudobutyrivibrio ruminis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_025796	337	2.69e-92	Anaerocolumna jejuensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026106	337	2.69e-92	[Eubacterium] cellulosolvens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026103	337	2.69e-92	Anaeromicropila populeti
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_136763	335	9.69e-92	Herbinix hemicellulosilytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181885	333	3.49e-91	Hominisplanchenecus faecis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_025524	333	3.49e-91	Pseudobutyrivibrio xylanivorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144731	331	1.25e-90	Eisenbergiella massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180914	331	1.25e-90	Anaerocolumna sedimenticola
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180815	331	1.25e-90	Oliverpabstia intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180800	331	1.25e-90	Eisenbergiella porci
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180026	331	1.25e-90	Blautia brookingsii
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_112051	331	1.25e-90	[Clostridium] scindens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_148624	331	1.25e-90	Sellimonas intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144722	331	1.25e-90	Drancourtella massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171444	331	1.25e-90	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_173637	331	1.25e-90	Variimorphobacter saccharofermentans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_134772	331	1.25e-90	Murimonas intestini
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_134091	331	1.25e-90	Mobilitalea sibirica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171392	331	1.25e-90	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171390	331	1.25e-90	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_113319	331	1.25e-90	Anaerostipes butyraticus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104783	331	1.25e-90	Acetivibrio ethanolgignens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_036928	331	1.25e-90	Hungatella hathewayi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_116863	331	1.25e-90	Anaerostipes butyraticus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118729	329	4.51e-90	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118674	329	4.51e-90	Eubacterium ramulus ATCC 29099
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_176499	326	5.83e-89	Anaerosacchariphilus polymeriproducens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181384	326	5.83e-89	Feifania hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180671	326	5.83e-89	Mediterraneibacter catenae
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179584	326	5.83e-89	Blautia phocaeensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179548	326	5.83e-89	Coprococcus phoceensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_170495	326	5.83e-89	Blautia faecicola
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_157642	326	5.83e-89	Merdimonas faecis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_147406	326	5.83e-89	Mordavella massiliensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178536	326	5.83e-89	Anaerostipes rhamnosivorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118643	326	5.83e-89	Eisenbergiella tayi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_151895	326	5.83e-89	Anaerocolumna cellulosilytica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044265	326	5.83e-89	Ruminococcus gauvreauii
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104758	326	5.83e-89	Lachnospira multipara ATCC 19207
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_113359	326	5.83e-89	Anaerocolumna aminovalerica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_113199	326	5.83e-89	Anaerocolumna aminovalerica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_043775	326	5.83e-89	Moryella indoligenes
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_041236	326	5.83e-89	Lutispora thermophila DSM 19022
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028827	326	5.83e-89	Shuttleworthia satelles DSM 14600
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104684	326	5.83e-89	Lachnoanaerobaculum saburreum DSM 3986
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_109014	326	5.83e-89	Blautia faecis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104842	326	5.83e-89	Eubacterium uniforme
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118676	324	2.10e-88	Eubacterium xylanophilum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171388	324	2.10e-88	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118669	322	7.55e-88	[Clostridium] herbivorans
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181211	320	2.71e-87	Blautia liquoris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_041960	320	2.71e-87	Blautia luti
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180986	320	2.71e-87	Sporofaciens musculi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180822	320	2.71e-87	Bilifractor porci
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118692	320	2.71e-87	Blautia obeum ATCC 29174
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_114807	320	2.71e-87	Marvinbryantia formatexigens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_042152	320	2.71e-87	Marvinbryantia formatexigens
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118086	320	2.71e-87	Lachnoanaerobaculum orale
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_116747	320	2.71e-87	[Ruminococcus] faecis JCM 15917
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118667	318	9.76e-87	Lachnospira pectinoschiza
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171391	318	9.76e-87	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_029248	318	9.76e-87	[Clostridium] nexile DSM 1787
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_036777	316	3.51e-86	[Ruminococcus] torques
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_165739	315	1.26e-85	Lachnoanaerobaculum gingivalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181881	315	1.26e-85	Anaerostipes faecis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117139	315	1.26e-85	Anaerostipes hadrus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117138	315	1.26e-85	Anaerostipes hadrus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181215	315	1.26e-85	Anaerostipes faecalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_121686	315	1.26e-85	[Bacteroides] pectinophilus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179135	315	1.26e-85	Anaerostipes hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_171389	315	1.26e-85	Blautia argi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_028915	315	1.26e-85	Anaerostipes caccae
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104799	315	1.26e-85	Anaerostipes hadrus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_113231	315	1.26e-85	Blautia glucerasea
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_112789	315	1.26e-85	Blautia glucerasea
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044049	315	1.26e-85	Coprococcus eutactus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_118730	313	4.54e-85	[Clostridium] symbiosum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_029245	311	1.63e-84	Anaerocolumna aminovalerica
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117645	309	5.87e-84	Vallitalea guaymasensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_144607	309	5.87e-84	Blautia caecimuris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179590	309	5.87e-84	Blautia provencensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119217	309	5.87e-84	Blautia producta ATCC 27340 = DSM 2950
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_163638	309	5.87e-84	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_163637	309	5.87e-84	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_163636	309	5.87e-84	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_163635	309	5.87e-84	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_148837	309	5.87e-84	Abyssivirga alkaniphila
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_163634	309	5.87e-84	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_147395	309	5.87e-84	Blautia marasmi
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_178840	309	5.87e-84	Blautia pseudococcoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_113270	309	5.87e-84	Blautia producta ATCC 27340 = DSM 2950
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_036776	309	5.87e-84	Blautia producta
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_026312	309	5.87e-84	Blautia schinkii
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_125570	309	5.87e-84	Oribacterium parvum ACB1
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_116814	309	5.87e-84	Lachnoanaerobaculum umeaense
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104687	309	5.87e-84	Blautia hansenii DSM 20583
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_044054	309	5.87e-84	Blautia wexlerae DSM 19850
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_104700	309	5.87e-84	Blautia coccoides
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_119085	307	2.11e-83	[Clostridium] polysaccharolyticum
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_115502	305	7.60e-83	[Ruminococcus] torques
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_114315	305	7.60e-83	Blautia luti DSM 14534
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181402	303	2.73e-82	Blautia intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181395	303	2.73e-82	Qiania dongpingensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_181392	303	2.73e-82	Simiaoa hominis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117905	303	2.73e-82	Acetatifactor muris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_180334	303	2.73e-82	Blautia intestinalis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_179859	303	2.73e-82	Vallitalea okinawensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_165727	303	2.73e-82	Anaerotignum faecicola
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_159227	303	2.73e-82	Monoglobus pectinilyticus
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_024967	303	2.73e-82	Sporobacterium olearium
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_125571	303	2.73e-82	Oribacterium asaccharolyticum ACB7
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_117867	303	2.73e-82	Blautia stercoris
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_041882	303	2.73e-82	Robinsoniella peoriensis
M00967:43:000000000-A3JHG:1:1101:14364:8401	NR_029097	303	2.73e-82	Oribacterium sinus
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_179975	464	1.18e-130	Duncaniella muris
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_144616	375	5.71e-104	Muribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_181879	364	1.24e-100	Duncaniella muricolitica
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_180717	364	1.24e-100	Heminiphilus faecis
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_179976	364	1.24e-100	Paramuribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_180431	348	1.24e-95	Muribaculum gordoncarteri
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_170509	331	1.25e-90	Duncaniella freteri
M00967:43:000000000-A3JHG:1:1101:22372:8415	NR_181880	320	2.71e-87	Sangeribacter muris
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_042200	348	1.24e-95	Enterocloster asparagiformis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_044289	348	1.24e-95	Enterocloster lavalensis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_178255	342	5.79e-94	Fusimonas intestini
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_144731	337	2.69e-92	Eisenbergiella massiliensis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_180800	337	2.69e-92	Eisenbergiella porci
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_118643	337	2.69e-92	Eisenbergiella tayi
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_114326	337	2.69e-92	Fusicatenibacter saccharivorans
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_104735	337	2.69e-92	Butyrivibrio crossotus
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_156080	331	1.25e-90	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_156077	331	1.25e-90	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_117792	331	1.25e-90	Stomatobaculum longum
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_181398	326	5.83e-89	Wansuia hejianensis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_181211	326	5.83e-89	Blautia liquoris
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_180833	326	5.83e-89	Waltera intestinalis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_180797	326	5.83e-89	Clostridium porci
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_179538	326	5.83e-89	Lachnoclostridium urinimassiliense
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_179494	326	5.83e-89	Luxibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_112174	326	5.83e-89	[Clostridium] sphenoides JCM 1415
M00967:43:000000000-A3JHG:1:1101:14341:8428	NR_156081	326	5.83e-89	Kineothrix alysoides
